token_address,token_name,token_symbol,decimals
0x0ab43550a6915f9f67d0c454c2e90385e6497eaa,BUSD Token,bscBUSD,18
0xcf323aad9e522b93f11c352caa519ad0e14eb40f,Aave Token,1AAVE,18
0x57df5db5aacf3e2ac88a25948ce55e1f3e3f94c2,Freya's Branch,DFKBRANCH,18
0xeb579ddcd49a7beb3f205c9ff6006bb6390f138f,Jewel LP Token,JEWEL-LP,18
0x0d0b0f01d7fe83bd34326459e052ff74d4245daf,LAO,LAO,18
0x1cb71fdd770131cbaedfa179553dd3a1ce12f66b,TSD Stablecoin,TSD,18
0xbaf7c8149d586055ed02c286367a41e0ada96b7c,unknown,unknown,8
0x00360781af99c7e4dca2ec757e1350a8d5c5a1bd,LemonDao Token,LDT,18
0xfe1b516a7297eb03229a8b5afad80703911e81cb,Royale,ROY,18
0xed0b4b0f0e2c17646682fc98ace09feb99af3ade,Reverse Token,RVRS,18
0x24ea0d436d3c2602fbfefbe6a16bbc304c963d04,Gaia's Tears,DFKTEARS,0
0x109ef7f35ce2eb4b90b865f0ed3c90910c0a1770,GamingZone,GamingZone,18
0x68ea4640c5ce6cc0c9a1f17b7b882cb1cbeaccd7,Darkweed,DFKDRKWD,0
0xa71ebb88d300d4ab9fd16e8c587a2799b0f0e71f,Warm Home,HOME,18
0x691f37653f2fbed9063febb1a7f54bc5c40bed8c,MochiSwap Token,hMOCHI,18
0xcb35e4945c7f463c5ccbe3bf9f0389ab9321248f,OneMoon,ONEMOON,9
0x28cb748381f41b3de3a5dc70323f78bfc6fdadef,BabyFarm Token,BFARM,18
0x0ad870c482aa6f0583db6951bb50a652985fd17b,Bsnappy,Bsnappy,18
0x6bac77af0cedd50356c90302993b67fea677570d,ChadFinance Token,CHAD,18
0xaecd10062aba8fff1ab300990ee4679ec668c099,PartyHat,PHAT,18
0xe6881d26bf7c8a6d8267d7a9bae4c439a459994f,Jewel LP Token,JEWEL-LP,18
0x6e1bc01cc52d165b357c42042cf608159a2b81c1,Ambertaffy,DFKAMBRTFY,0
0x97f9b850d4eb7146363c4feccdd02c0196ec205f,SpookyCats,SPOOKY,9
0xd012305abbdcdb41d83518c334564379e4c2d92d,Reverse,RVRS,18
0x39ab439897380ed10558666c4377facb0322ad48,Fantom Token,1FTM,18
0x40d2f81bd135b5282cb2aa18f19cf7098079d012,IKURA,IKURA,9
0xea589e93ff18b1a1f1e9bac7ef3e86ab62addc79,Viper,VIPER,18
0xd7c79a7adc49e1b3033e7615a7d740a7a5b82fd4,QUARTZ,QUARTZ,18
0x79a8f48482c4738b4df3848b022c8e7e228b9b9e,Testaja,TST,18
0x5388e2a47a868029baa30d22ef55bab0de6ea305,BABYTRANQ,BABYTRANQ,18
0xce7404a0aa0ab60ee707ff29facad55f450fcf16,BACA,BACA,18
0x601e607f98219ea557922f86d9963439b71e1742,Lost,XXXLOST,10
0x2789f04d22a845dc854145d3c289240517f2bcf0,Health,DFKHLTHPTN,0
0x82623cfb61c20235e9bd16fe3e07e5109c80c32d,Taliban,TLB,18
0x529b3045522bee17b2ebfe974b358e275665d5f3,DENGAKU,bscDENGAKU,18
0x995a78482d1c74a09858b7940455ac28a632ec54,BABYTRANQ,BABYTRANQ,18
0x7531905c4c80b602cff46badc1671fbad496f043,McONE Coin,MCONE,9
0x550d9923693998a6fe20801abe3f1a78e0d75089,Immortl,IMRTL,18
0x4cec7eed8a4dcfd5c9f4ae5bc97f0772048b09f2,LMAO,LMAO,18
0x2c585fc1c5276dca2c9330a018785faae3f576b9,Grey Egg,DFKGREGG,0
0xcdffe898e687e941b124dfb7d24983266492ef1d,Swift-Thistle,DFKSWFTHSL,0
0x26de0a4b61cbd1b32f9caff8510118accf8b50cc,Wrapped sCHEEZ,wsCHEEZ,18
0xc5891912718ccffcc9732d1942ccd98d5934c2e1,Redgill,DFKREDGILL,0
0x7e503b282fcbe3f2edc03642dccc425d238c334f,Minion,Mini,18
0x17fdedda058d43ff1615cdb72a40ce8704c2479a,SuperBid,1SUPERBID,18
0x58eafe0660601a2fc542a81cb4adf1edb2d45d39,ElonShib,ESHIB,18
0xc2852a5f9439b5494bbe5f023d5bf02ddbc8a040,HarmonySnake,HSNAKE,18
0x43bd877d4addac16ff0a7c2285ff32be6a011f86,TEST,TEST,18
0xabaed82fe5380db3f946cc9b8c124eb30bbda8a1,BABYJEWEL,BABYJEWEL,18
0xfbabda1b56cba6cdd63eb7204d5d403d9abd2dcd,BIGPISS,BIGPISS,18
0x600541ad6ce0a8b5dae68f086d46361534d20e80,Goldvein,DFKGLDVN,0
0xbb948620fa9cd554ef9a331b13edea9b181f9d45,Wrapped sWAGMI,wsWAGMI,18
0xd4f0032abcadeefe74eafa898f9d94b099a14f73,unknown,JEWEL-LP,18
0x3e018675c0ef63eb361b9ef4bfea3a3294c74c7b,Kuro Shiba,KURO,9
0x2259597c30f2053b1d68630621871c3057f86bb3,SmugDoge.com,SMUG,9
0x985afaaa0c6f10a5ab969d29e59acaa16ad2b79a,quartz.defi,QUARTZ,18
0xc30a7f9c216b945ff8acfb389e955a637eb0f478,Elephant,ELEPHANT,18
0x19b9f05cde7a61ab7aae5b0ed91aa62ff51cf881,Spiderfruit,DFKSPIDRFRT,0
0x1a42e415cc9ea3b7e86cc5f9720fa823ebe1e3a4,Heroes,HE,18
0x6008c8769bfacd92251ba838382e7e5637c7e74d,Cosmic Coin,COSMIC,9
0x984b969a8e82f5ce1121ceb03f96ff5bb3f71fee,Fuzz Finance,FUZZ,18
0xb1f6e61e1e113625593a22fa6aa94f8052bc39e0,BNB,bscBNB,18
0x043f9bd9bb17dfc90de3d416422695dd8fa44486,Ragweed,DFKRGWD,0
0x6983d1e6def3690c4d616b13597a09e6193ea013,ETH,1ETH,18
0x3bcda06e3793027f9a517980ea4651ff81358ac8,BABYJEWEL,BABYJEWEL,18
0xf3634a52f5fb74fd7475454e61ee291a1edf6f2a,tsj1,tsj1,9
0x3c3e7defd0287d5a05ced2d8c5b05fcca0fbacbf,MetaDOGE,MetaDOGE,18
0xd6d5936f9323c6fd8c578d10e1a6a9c63a308d85,VIP Steak,VIP,18
0xb211780d2cb2180247da7c1c7984923c2a60f372,Dusya,DSU,18
0xcf1709ad76a79d5a60210f23e81ce2460542a836,Tranquil,TRANQ,18
0x7404f829a121dd210dd8f41504367806191507c9,WolfMetar,🐺 WOME 🐺,18
0x88091739b3aeb58ebd95b0f1ac41fbf052bc1008,ShibaOne,OSHIB,18
0xf91f0ad3a5fec865bc8b1b7ecae3803880b66efb,Jewel Shard,JS,18
0x9315957edbda2bfa05c9b32f81eb4ad194295c75,QSHARE,QSHARE,18
0x57eb4f6f2e498df12b2d7ac8a2bc265951378c8c,shib,shib,17
0x5725a4cbf2d40fe893e4ef9ccf52b5e47c2c72b6,Navada Coin,Navada,18
0x881e949183f067a1649ebbaea15de40db67d00e7,JERA UNIVERSE,JRU,9
0x8d9e5ace618f032dab74d51ce3b1cfac71ec1da0,Affinityfinance,AFNTY,9
0xfdb89db8beaecce5ce3b47275be0b093536e09a1,The Three Kingdoms,TTK,18
0x7e530f0cc102ba74ceba020bc68281646e1468bf,SmugDoge.com,SMUG,9
0x5d1cd3220f62b0550c422d7928f72531c6a6a851,Haywood,WOOD,18
0xbcf24ddcef450915279c5e72e88ca8ee5db7615d,NAKATAKE,NKTK,18
0x79151ee249ab4ad701f1b45777094e97f99ed73b,babymoon,babymoon,9
0x9467a0958c36b0a92b0f9683e65e3223e7428df9,Amethyst,AME,18
0xef977d2f931c1978db5f6747666fa1eacb0d0339,Dai Stablecoin,1DAI,18
0x6523688efd8212b83bc30a4e2af98389a9014ed5,Tranquility City,LUMEN,18
0x5e1368b87c8bdf9807290627cdb2aef065318496,SmugDoge.com,SMUG,9
0x6261d9904acc8cce43012d7fa5c96603d97a099f,SpookyPengu,SPOOKY,9
0xb4aa8c8e555b3a2f1bfd04234ff803c011760e59,Locked Tranquil,xTRANQ,18
0xac5c49ff7e813de1947dc74bbb1720c353079ac9,Bluestem,DFKBLUESTEM,0
0x7db59d89c79f400f24990f26f66b4b5677bea18e,SAITAMA,SAITAMA,18
0xb688962d3b8d8caa970522babbc057173b56f331,SmugDoge.com,SMUG,9
0x0d625029e21540abdfafa3bfc6fd44fb4e0a66d0,ColonyToken,CLNY,18
0x58f1b044d8308812881a1433d9bbeff99975e70c,1INCH Token,11INCH,18
0x22d62b19b7039333ad773b7185bb61294f3adc19,Staked One,stONE,18
0x7d8da7e25966d9c73c54b24ebcc09c5cb50f2ae4,CESS,SESS,18
0x1ce753cd86c1881411c281bfab533d54086d9377,BSNAPPY,bsnappy,18
0x1383b4e5f5ce72656144a26f2710c2bd3a2efd9a,Jewel LP Token,JEWEL-LP,18
0x07189ba29febdf88e9c03c8cce976f6b66253e1f,BabyPiggy,BPIGGY,18
0x0ac99600995ef2c9cdaf3ca7a30eff67e8d9661d,SmugDoge.com,SMUG,9
0x5ac88d80f6a01e7af4e55faadd04bfc2ea754987,BetterOne1,B1,10
0xcda2fdeee5c382e401c04dc929e53ababf6c8109,Eight,EIGHT,9
0xbec775cb42abfa4288de81f387a9b1a3c4bc552a,SushiToken,1SUSHI,18
0x411bf1ac21faa6018f543631570066e1433eb036,CatDogOne,CDOG,18
0x6546d3fc7cde8c2956355b3ddfd80e7ce0116117,Amethyst,AME,18
0x9ad4f6e79386d21fd0c262a323813175ac14bdb0,Jewel Shiba,JEWELSHIB,18
0x470c5c081a6db3cc84364d2741e66b5f351081ee,spready,spy,18
0xb9b5c4e428ab8b0d37d9b6ff742dca7696b9367c,Boob Coin,BOOB,18
0x55caa3f618372267a0de23fd78354223c44515a2,SmugDoge.com,SMUG,9
0x50c3ef240da45faeffa9f27d818143c5f97e726c,DomiOnline Meta,mDomi,18
0xfbdd194376de19a88118e84e279b977f165d01b8,Wrapped Matic,WMATIC,18
0xd647090c1cdcdbb72de411b1ba16f03d4a7bba02,Fantom Token,rFTM,18
0x888495d668f3702f992bbe1f069230aa73cd5307,BABYJEWEL,BABYJEWEL,18
0x662cc3bdfa100eebe60ce4d450ec9308b57604ff,BABYJEWEL,BABYJEWEL,18
0x8bc77afa4097b7357f917fa7dd117e697e458614,ElonDoge,ElonDoge🐕,18
0xf5e7aaa02c616be2a28c8d6db7924b17fce88dac,HIM,HE,18
0xf02373d73ed1a18cfccc1dea1ea73cc8efa54132,BSHARE,BSHARE,18
0x95ce547d730519a90def30d647f37d9e5359b6ae,Wrapped LUNA Token,LUNA,18
0x53ba62ddd5a9a6b6d97c7a496d7832d13a9218c4,Avalanche Token,rAVAX,18
0xf69ff02a6c6b9c95ed36dde1bc0e22a4b53e8bce,ShibaOne,ShibaOne,18
0xdc2c698af26ff935cd1c50eef3a4a933c62af18d,Full Mana,DFKFMNPTN,0
0x78aed65a2cc40c7d8b0df1554da60b38ad351432,Bloater,DFKBLOATER,0
0x4c1d614d21e354b1c407dfb8b171adc72f0db127,ReBOA,$RBOA,9
0x2b24bb17c9bb25668ea01caabd43bf10eaa332eb,Baby Piggy,xB Piggy,18
0x7ca9c1d0bb11f1b7c31ee5538d7a75aaf2d8e2fc,CryptoPigs Token,COINKX,18
0x372caf681353758f985597a35266f7b330a2a44d,ShimmerSkin,DFKSHIMMERSKIN,0
0x4af9d99aa232ef73b65cbd0a8e77be102029852e,bomb.money,BOMB,18
0x95d02c1dc58f05a015275eb49e107137d9ee81dc,Grey Egg,DFKGREGG,0
0x4b3c0bcea4dd4e8849eb00903efa1cdb0697e849,SmugDoge.com,SMUG,9
0x79aa5b36bdfca067c7201a32b8c716a3210f16ca,SANTALONMUSK,SMUSK,9
0x9218e4be8138203e8fa231820d302bbe0e51b41c,CatTeeth,CT,18
0x301259f392b551ca8c592c9f676fcd2f9a0a84c5,Matic Token,1MATIC,18
0xeeafd7ac4380a5ef963beb84158be5e9ffe76e08,CryptoPigs,COINKX,18
0xcdede8c590d6e3c44c55053a9a7f22bb3e3a8767,Anubi Coin,ANUBI,18
0xdc14e703896bc7bccf727645674cd46924271405,RainDAO,Rain,18
0x5b20d82629f1aca785d823759a62664b78cb431e,Reverse,Reverse,18
0xfc73b5a14f1b2e2b618620eaed98e7df8d8d4a39,ElonDoge,eDOGE,18
0x4970417a897cc7ae812b9b8db34bb44833c26739,Piggybankone,COINK,18
0xb82307ff75f0cd2cfc253ba2621851fd9123a818,Wrapped UST Token,bscUST,18
0xda7fe71960cd1c19e1b86d6929efd36058f60a03,LUMEN,LUMEN,18
0x7dacb1e271926ae41ad45e9b785156ebfbd86bb4,QSHARE,QSHARE,18
0xf0aedfcd1110ac9a599d801682d8efe40511de4a,Locked JEWEL,L-JEWEL,18
0xee38eb21d928ba43adcbd2efd4550cc764bf8567,UFO Farm,UFO,18
0xc7ea17d5058ad252d4952eccffbe38df0cae0352,Bsnappy,Bsnappy,18
0xdbab1b87cb02cabcec6e1775d408aa09a1bc0f0f,NyanToken,unknown,18
0xf8a4c9b2fc7170ae1530eee388f2592a496c42cd,Testicles,TEST,18
0x0d12729efd601e7a375922b3551f5fc1a5e6ad05,Baby MIS,bMIS,18
0x3f868f4553b8d5a09ee120d6d96936e77fce5fa2,unknown,unknown,0
0xc778417e063141139fce010982780140aa0cd5ab,unknown,unknown,0
0xfa6c37f8b3706e7631c87ead60ab63929b1d9089,Red Egg,DFKREGG,18
0x8bf4a0888451c6b5412bcad3d9da3dcf5c6ca7be,Lantern-Eye,DFKLANTERNEYE,0
0xf967b352705ba27dbe972231a31e66e28a92d407,DeadCatAverage,DCA,18
0xb44c9173e5ea87fdde13fb9e87e157620323b43d,MoltenShot Tears,MSTRS,18
0x9094b2f225c936e6c9d2c8072b788bc6f73dde7c,ShitzuHarmony,SHIT,9
0x9d6032604b64181b752f943065e025c3e3f24940,Chonk's Tears,CHONKTEARS,18
0x3b78766b85aa97dbaa87194ae46c61b87b9f244e,1SHIBA,1SHIBA,18
0x2493cfdacc0f9c07240b5b1c4be08c62b8eeff69,Silverfin,DFKSILVERFIN,0
0x2b51890f18f1ea2aa65c78aca58fcdc7543037d6,BABYTRANQ,BABYTRANQ,18
0x17056b13451d25944ca25f01c33e4734b921c311,Shiba One,SHIB,18
0x9a89d0e1b051640c6704dde4df881f73adfef39a,Tether USD,bscUSDT,18
0xc60bf1da33635d0bb862dedfd2e96dc56765926c,MemeWars,MEME,18
0x352cd428efd6f31b5cae636928b7b84149cf369f,Curve DAO Token,1CRV,18
0xc5f9a5e107439e8033ad27c46c51a1db191a3e17,OneMoon,OneMoon,18
0x26b39e8d527d9dc9f8fedb00c3ecb00aee6ca472,Iris,IRIS,18
0x728c2feb0b09da60f8c46c7324971c8f33017950,GrowTrees Finance,GROW,18
0x95fcbc19562ef7434fdc6f43d620c26c34c8d5c2,SmugDoge1,SMUG1,10
0xe5dfcd29dfac218c777389e26f1060e0d0fe856b,Plutus,PLTS,18
0x009bb99ee1ebea9712967b8e22ec2697414f802e,SAITAMA,STM,18
0xd500a99ccc0039e3a8c58308e731fab779a60367,Max supply is literally 1 ,ONE ,9
0xe614af4e77f7f2d8e5d3d12fe82d4b718423ff1b,unknown,unknown,0
0x34704c70e9ec9fb9a921da6daad7d3e19f43c734,DSLA,1DSLA,18
0x8eb03202275bd598adc23678008ef88655544910,Radiant,RADI,18
0x74ecc7adebab7870f012c0b23489f965d43d6ab0,PrimeTime,PTime,18
0x0359a3e8ed9456a81eaaa8c83415b425a6d004d1,Bsnappy,Bsnappy,18
0x578051af8452da456caaf76a0191ea3aa5bbe307,PartyHat,PHAT,0
0x9a9b18630ff6f0de6fc776f8c5e03bf929b7a90c,SmugDoge.com,SMUG,9
0xbd16b0b2eb520b7ff4a4156d367ee359ac19c531,ARANK,ARANK,18
0x3fb0cb373f063dc0b1de333f998b0ca821759b71,BABYTRANQ,BABYTRANQ,18
0x86c602b59fe35e18f22ed4d7557bf75ec53e9c1f,Artemis,MIS,18
0x01a7e9a6bd623a85a1b1736c9b889bbb8feea867,QSHARE,QSHARE,18
0xb98873d2fdabe56cae11566916a8b7bb2a4e59ef,Soil,1Sl,18
0x6f84e837a6465b0dc7fde46b29ff5d9d9d7791a8,TSD Stablecoin,TSD,18
0x3ec248ed4b69142a40fb2f2b9d990125a830a598,CryptoBunny,NFT,18
0xfe3e6889ea7a7fe54c45d023a4958b9ee06376cf,rfJEWEL,rfJEWEL,9
0x5db646252a209ec84c25678c478fbff3316f73e6,Mana,Mana,18
0x044246137670a03ca790d7ed20af0c552c88117c,Arbiter,ARB,18
0xc0431ddcc0d213bf27ececa8c2362c0d0208c6dc,OpenSwap Token,oSWAP,18
0x6a60ba0449b276c55d0453752327bb392007aaa6,SmugDoge.com,SMUG,9
0x8db4cb67c86440ef4d6abfe7b7c344bb92f9dcc3,ONE METAVERSE INDEX,OMI,18
0x6e9fb6b80d0af0b461f4525e554cd8b999bbdab8,tstAV,tstAV,9
0x684436d3a6b5b230961298f6198a4fdabc229502,BABYTRANQ,BABYTRANQ,18
0x304ecf4d286bc771a8981b6e5770d5f4ffbea6e0,One Floki,Floki🐕,18
0x38a4dfbcd850a90fa554ee06022d351e89eeee31,KUMA,KUMA,18
0x4e15d4a9bcac94522b7e3c79366c1ed07ffa5948,Meta Inu,Meta,18
0x57617585714aa41fba168a6055df659769300523,SmugDoge.com,SMUG,9
0xe02dd81529037ad1a485eba005cb73957afd97a9,Reverse Protocol,RVRS,18
0xa5eb95d5ac30d549bfee5275f7be1e2694c2f794,Ikura Protocol,IKURA,18
0x44a067fabdde66ca20da08c4f66f18d706bcb888,SmugDoge.com,SMUG,9
0xb0fb0319d931e89aacd3910c4a487d8a42216ded,MemeFights,MF,18
0x959ba19508827d1ed2333b1b503bd5ab006c710e,Stamina Potion,DFKSTMNPTN,18
0x22423c420d976ce91ab5d91285b14129eb6c3489,Champ Coin,CHP,18
0xd63d68818a56c6a8e8777446d0dda72ed792866c,SmugDoge.com,SMUG,9
0xe7bbe0e193fdfe95d2858f5c46d036065f8f735c,Boss,BOSS,18
0xb2f9570c26b293a580223d8c3edd7f94a917e733,SmugDoge.com,SMUG,9
0x7b5f4ad43c414a9c85a581b77869e2855a203f12,SpookyCats,SPOOKY,9
0x44afdbe2cb42cc18759159f7e383afb0ca8e57ad,SmugDoge.com,SMUG,9
0x24b6179e4062ed9baeace0e6081dbd55b6072380,FlokiONE,FLOKI,9
0x596741acd5f540c1ba7378df2701ec2031108e55,HAWAII,HAWAII,9
0xd6ca29f43ece5e5367b2147655b76310cbeb66c3,NyanToken,HNYAN,18
0x5903720f0132e8bd48530010d9b3192b25f51d8e,CopyPasta,PASTA,18
0x892d81221484f690c0a97d3dd18b9144a3ecdfb7,Magic,MAGIC,18
0x4987c086fdda8a2784f187ad35f398118a43b998,BABYTRANQ,BABYTRANQ,18
0xd96e15f2b6648304afc71df6eb7768e689fef9df,War Doge,WarDoge,18
0x8327ea6c8c8f208ecd3b7ac6001ceb5189695313,Green Pet Egg,DFKGNEGG,18
0x735abe48e8782948a37c7765ecb76b98cde97b0f,Fantom,FTM,18
0xbda99c8695986b45a0dd3979cc6f3974d9753d30,unknown,LOOT,0
0xcffa951d31cec708bd33272bc2cd7ac5af72a26e,BabySmug,BABYSMUG,18
0x8e32802f6c82bd15b59370f7649571168f5d74c0,Shiro Shiba,SHIRO,18
0x9d1ccb8d33a3f91488c9a06c869871010b246a6c,DFK CRYSTAL,CRYSTAL,18
0x25eac8f49539d52c50b7cb21e0a9e9cfc640fc49,SHIBA_WOOF,WOOF,16
0xf3ee4775be290b992a48dc93def82e162a0e4131,HarmonicCat,HCAT,9
0x1e05c8b69e4128949fcef16811a819ef2f55d33e,Sonic,SONIC,18
0x10010078a54396f62c96df8532dc2b4847d47ed3,Hundred Finance,HND,18
0x83c006d4d36f9c44d06532366098e456269f92b8,BABYJEWEL,BABYJEWEL,18
0xfb163e7349fd149d1e4a1052a045d285c1bed98f,SmugDoge.com,SMUG,9
0x0e0094b37bae95f6189677b0a03eb0af342a9638,BABYBOO,BABYBOO,18
0x6b53ca1ed597ed7ccd5664ec9e03329992c2ba87,SushiSwap LP Token,SLP,18
0x7ba36d67023e3a7e3ec5416cbc6b0b078d2b53c7,rfAVAX,rfAVAX,9
0xbd11f79bf3e2ba6cf7868420f74e6f6decc580bc,Bronze Swords,DFKSWORD,18
0xf861f79a23f2d38d2fe9db9cef80efe0b04a9d16,RocketMoon🚀,RocketMoon🚀,18
0xad29422c14757a8193ea96ebc8662a5a9636129e,SmugDoge.com,SMUG,9
0x277956523f088b73d968b5659256e76e61349a7e,wBUYBACK,bscwBBT,18
0x5925452ac02ba74ddf5584fbe7ac0fd0b50ce1fd,Silver Swords,DFKSSWORD,18
0x777b83c70d604eaa464020e5f0492a05fba2bb86,HeroFarm,HeroFarm,18
0xf720b7910c6b2ff5bd167171ada211e226740bfe,Wrapped Ether,1WETH,18
0xf38593388079f7f5130d605e38abf6090d981ec2,Staked WAGMI,sWAGMI,9
0xe90f34d69e8c1077c5cb96f8da729c01abc05b2b,BetterOne1,B1,10
0x5733a6fd81ad74bff90d7ae38ecbdf95897b7b18,Elon Doge,ELON,18
0xbbd83ef0c9d347c85e60f1b5d2c58796dbe1ba0d,Cheese,CHEEZ,9
0x7f110f9aebc4addf035bd1ca8216632c8b82e05f,Enhancement Stone,DFKESTONE,18
0xf3463b4a5903fbacb9ca492aa41e1f53d2e4e95d,Baby Shiba ,BabySHIB,18
0xd901634ae1dfa9df0b8fd87729b8db835acfeba4,Kishu One,Kishu One,18
0xf85cbc2f3439f4084956a5b9e9ecabf75dcccff8,SCAMCOIN,SCAM,18
0x41baee94469444bf202f95a4e8d6edbde78d2311,PartyHat,PHAT,18
0x6a421a60b873e231ecc0932701e569cc4b5404e2,JewelPrinter,JEWELp,18
0xe55e19fb4f2d85af758950957714292dac1e25b2,Synapse,SYN,18
0x3e63c18201f0bbb3801d91894ff72481e15963ed,OneZoro,ZORO,18
0x44ced87b9f1492bf2dcf5c16004832569f7f6cba,USD Coin,bscUSDC,18
0x124b942bcbc316ef4a4183033394097a61777247,ElonOne,ElonOne,18
0xbf590ee32656922d3b7673e06982a8ec8fca0544,BABYTRANQ,BABYTRANQ,18
0x6c1d726f059f7eb5c394d53575ff85a976b0bbdf,BABYTRANQ,BABYTRANQ,18
0xba7f9b1b7f90bd3b53a8d0a8a69a21c54b15438b,Breaktime.rocks,GOV,18
0x7c9a834c1ad436f611c0785f10eff23bc77346dd,Jewel LP Token,JEWEL-LP,18
0x9e8298c6a87423797ed02fd5d3c0e4b25f4421e6,Jewel LP Token,JEWEL-LP,18
0x051824ee2b9eb6d3c2c4f43315098c030c822470,BABYTRANQ,BABYTRANQ,18
0xe548fb0af5dc3b91ba41ec28d5004d9192c3cd57,ShitzuHarmony,SHIT,9
0x0cc52311c9a6e97ee42cc487b9d28f07b17d86d1,Squid One,SQUID,18
0x3bde71e6495e94803eeec04addcc1212fe3595fb,BABYTRANQ,BABYTRANQ,18
0x2b9d4fd80e17bd2b23fc1a201fc815917a55064c,CHEEZ,CHEEZ,18
