TOKEN_ADDRESS,TIMESTAMP,PRICE
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-04,0.1811349192
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-05,0.178121957
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-06,0.1753619111
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-07,0.1683331888
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-08,0.1761376173
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-09,0.226984119
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-10,0.2190702474
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-11,0.2538690949
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-12,0.2337803103
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-13,0.2367191408
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-14,0.2235521325
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-15,0.2224858019
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-16,0.219437391
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-17,0.2188362623
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-18,0.2297328129
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-19,0.223512369
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-20,0.2339051784
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-21,0.252575217
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-22,0.2395976595
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-23,0.2683155629
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-24,0.2708505185
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-25,0.2903124062
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-26,0.3477140647
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-27,0.3463557368
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-28,0.3116299833
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-29,0.3408405327
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-30,0.3255418433
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-10-31,0.3075405705
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-01,0.3039604627
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-02,0.2907812994
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-03,0.289032744
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-04,0.2998432016
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-05,0.2875624076
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-06,0.2849571498
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-07,0.289439726
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-08,0.3019420971
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-09,0.3222696256
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-10,0.3029743534
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-11,0.2781688012
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-12,0.280141209
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-13,0.2751584242
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-14,0.2815786023
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-15,0.2760675957
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-16,0.292730042
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-17,0.2548499746
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-18,0.261798074
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-19,0.2364257841
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-20,0.2526906706
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-21,0.2927860491
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-22,0.3132751208
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-23,0.2864038939
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-24,0.3298555596
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-25,0.3094501462
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-26,0.3084386069
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-27,0.2630847362
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-28,0.2585747766
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-29,0.2670961246
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-11-30,0.2683326008
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-01,0.2521138261
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-02,0.2432815901
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-03,0.2556695385
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-04,0.2325056793
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-05,0.200346949
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-06,0.1816886722
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-07,0.1880674441
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-08,0.1980984131
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-09,0.1966443378
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-10,0.1778503293
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-11,0.1665111182
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-12,0.1766114619
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-13,0.1868677536
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-14,0.1682693545
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-15,0.1723380378
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-16,0.1896954057
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-17,0.1979994253
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-18,0.201637052
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-19,0.2080426037
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-20,0.2454882065
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-21,0.2372595748
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-22,0.2399018362
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-23,0.2458033994
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-24,0.2570389855
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-26,0.265123
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-27,0.265123
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-28,0.263051
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-25,0.245035
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-29,0.228427
0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,2021-12-30,0.224978
